name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
Mie ayam dan baso podomoro,"Jalan Negla Utara No.14, Isola",-6.8546846,107.5938011,OPERATIONAL,4.1,9,"restaurant, food, point_of_interest, establishment",Unknown,Isola
Soto Sulung Madura H Gendut / H Muin,"Ukud 51c/77 Dunguscariang, Gang Bapak Sarip, Sukawarna",-6.919520200000001,107.5899498,OPERATIONAL,3.0,5,"restaurant, food, point_of_interest, establishment",Unknown,Jamika
Sederhana Restoran,"Jalan Jend. Sudirman No.478, Jamika",-6.918950300000001,107.5886237,OPERATIONAL,4.2,17,"restaurant, food, point_of_interest, establishment",2,Jamika
De'Chick Kawaluyaan,"Jalan Kawaluyaan Indah Raya No.1, Food Court Yomart, Jatisari, Buah Batu, Jatisari",-6.9344148,107.6613014,OPERATIONAL,4,2,"restaurant, food, point_of_interest, establishment",Unknown,Jati Sari
Nasi Kebuli kawali,"Jalan Kawaluyaan Indah IV No.22, Jatisari",-6.9361462,107.6623662,CLOSED_TEMPORARILY,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Jati Sari
Ruma Hasian,"Regency, Jalan Kawaluyaan No.C 1",-6.9368469,107.6618705,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Jati Sari
Rumah Makan Nan Dinanti,"Jalan Kawaluyaan Indah I No.8B, Jatisari",-6.9352641,107.6623626,OPERATIONAL,5,3,"restaurant, food, point_of_interest, establishment",Unknown,Jati Sari
Mie Ani,"kode pos 40286, jalan kawaluyaan indah VI gerbang keluar komplek, Jalan Kawaluyaan Jalan Kawaluyaan Indah Raya No.VI, RT.6/RW.6",-6.936652399999999,107.6607986,OPERATIONAL,5,10,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Jati Sari
Cemilan Bandung,"Jalan Kawaluyaan Indah Raya No.3, Jatisari",-6.9347578,107.6622535,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Jati Sari
Bakso-Ndeso,"Jalan Mandala IX No.83, Jatihandap",-6.891012900000001,107.664644,OPERATIONAL,3.8,17,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
NASI GORENG KING 99,"Jl. Raya Cikadut No.4, Karang Pamulang, Mandalajati, Kota Bandung, Jawa Barat 40194, Jatihandap",-6.902722699999999,107.6659139,OPERATIONAL,4.8,56,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Hafor Shop,"City Garden Residence, Blok E No.42, Jatihandap",-6.8955628,107.662908,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
ISWARA Kitchen City Garden Residence E44 (tidak lewat dari Jl. Jatihandap),Jatihandap,-6.895628899999999,107.662813,CLOSED_TEMPORARILY,Unknown,Unknown,"bakery, store, restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
"Fontana Connexion No. 10, City Garden Residence","Fontana Connexion No. 10, City Garden Residence, Jatihandap",-6.895681400000001,107.6619078,OPERATIONAL,4.6,10,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Baso bu asri,"4M47+87H, Jatihandap",-6.894188199999999,107.6632302,OPERATIONAL,4.3,3,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Kedai Teh Rinrin,"4M47+87H, Jatihandap",-6.894187499999999,107.6632344,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
"Baso Yan Yan, Jatihandap Timur 19","Jalan Jatihandap Gang Barokah 4 No.19, RT.004/RW.007, Jatihandap",-6.895811599999999,107.6616346,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Ayam Geprek & Burger Kang Ewok,Jalan Jatihandap Timur No 12 Rt.05/09,-6.8941683,107.6619947,OPERATIONAL,4.6,54,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Seblak Pedas Mitoha,"Jl. Jati Handap Timur, Gg Mekar II RT.05 RW.09 Kel. Jatihandap, Cicaheum",-6.894093799999999,107.6620594,OPERATIONAL,3,3,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Kedai Jamming,"Gang Mekar II No.28, Jatihandap",-6.894161899999999,107.6619034,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Warung Pujangga,"Jalan Jatihandap Timur, Jatihandap",-6.8940686,107.661988,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Bakso Solo Boga Rasa,"Jalan Jatihandap, Jatihandap",-6.895873999999999,107.6609462,OPERATIONAL,4.8,9,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
SIOMAY ACIL GARSEL,"4M36+4GX, Jalan Jatihandap Timur RT./07/RW./07",-6.897145699999999,107.6613468,OPERATIONAL,4.3,3,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
BASO TAHU Putra GARSELA,"Gang Kolecer Jalan Jatihandap Timur No.275 07, RT./Rw/RW.: 07",-6.897270299999999,107.6613771,OPERATIONAL,4.7,7,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Nelson boga rasa,"Jalan Jatihandap Timur No.111 rt 04 /07, Cicaheum",-6.893407599999999,107.6621925,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Baso Tahu Padasuka,"4M36+C9J, Jatihandap",-6.8964113,107.6608789,OPERATIONAL,5,6,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Kedai Barokah,"Jalan Jatihandap Timur Gang Barokah II No.102 rt 04, samping",-6.8962438,107.6608057,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Jatihandap
Tahu Yun Yi,"Jalan Laswi No.1 H, Kacapiring",-6.9162934,107.6305725,OPERATIONAL,4.0,39,"store, restaurant, point_of_interest, food, establishment",Unknown,Kacapiring
Kedai Dimsum 168,"Plaza Ibcc, Jalan A. Yani No.2 Lantai Dasar Area Food Court, Kacapiring",-6.915558999999999,107.633569,OPERATIONAL,3.8,19,"restaurant, point_of_interest, food, establishment",Unknown,Kacapiring
"Nasi Tim 77, IBCC Foodcourts","3JPM+65X, Jalan A. Yani, Kacapiring",-6.914392299999999,107.6329963,OPERATIONAL,4.1,29,"restaurant, point_of_interest, food, establishment",Unknown,Kacapiring
OmaMIE - Masakan Manado,"Jalan Jakarta No.1, Kacapiring",-6.9136961,107.6346386,OPERATIONAL,4.3,353,"restaurant, point_of_interest, food, establishment",2,Kacapiring
jifast,"jalan jendral ahmad yani 276 pojok laswi dan, Jalan L. L. R.E. Martadinata, Kacapiring",-6.915782999999999,107.6304092,OPERATIONAL,4.6,636,"cafe, restaurant, point_of_interest, food, establishment",2,Kacapiring
Champ Group - Baso Malang Karapitan Merdeka 21,"Jalan Gudang Utara, Merdeka",-6.916976299999999,107.6279502,OPERATIONAL,3.5,2,"restaurant, point_of_interest, food, establishment",2,Kacapiring
King Crab Bandung,"Jalan Jend. Sudirman No.107, Karanganyar",-6.9209506,107.6004106,OPERATIONAL,4.5,208,"restaurant, point_of_interest, food, establishment",2,Karang Anyar
Hongkong Restaurant,"Jalan Jend. Sudirman No.151-153, Karanganyar",-6.9203533,107.5991788,OPERATIONAL,4.5,757,"restaurant, point_of_interest, food, establishment",2,Karang Anyar
Min Yen Bakpaw & Siomay,"Jalan Jend. Sudirman No.171, Karanganyar",-6.920249999999999,107.598476,OPERATIONAL,4.4,215,"store, restaurant, point_of_interest, food, establishment",2,Karang Anyar
"Lontong Kari ""Kang Damon""","Jalan AH. Nasution No.131, Karang Pamulang",-6.904044499999998,107.6696795,OPERATIONAL,4.6,157,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Mie Ayam Serayu,"Jalan AH. Nasution No.99, Karang Pamulang",-6.9048189,107.6729839,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
RM Talago Biru,"Jalan AH. Nasution No.17, Karang Pamulang",-6.904013799999999,107.6666615,OPERATIONAL,4.4,549,"restaurant, food, point_of_interest, establishment",1,Karang Pamulang
Kolam Pancing Prayitno,Karang Pamulang,-6.8985659,107.6716466,OPERATIONAL,4.9,14,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Sutan Syukur,"Jalan Cikadut Kel No.218, RT.06/RW.03, Karang Pamulang",-6.898431599999999,107.6713175,OPERATIONAL,4.9,8,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Supplier Dimsum Bandung Ngidam Dimsum,"Jl. Cikadut Kp, Cijati Keluarahan No.226, RT.006/RW.003, Karang Pamulang",-6.8982277,107.6710154,OPERATIONAL,4.9,51,"store, health, restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Andara,"4M2F+J6R, Jalan Pasir Impun Barat RT.5 Rw11/RW.No.28, Karang Pamulang",-6.898375199999999,107.6730071,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Camilanqta,"Komplek pasir impun valley, blok A9, Karang Pamulang",-6.898972000000001,107.6727899,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Rumah Kosong,"Jl. Cikadut, Gg. Cijati Arah Jalan Girimande No.Dalam, Karang Pamulang",-6.8975924,107.670367,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Pempek Selero Kito,"Jalan cikadut dalam Gang Cijati 2 No.178, RT.5/RW.3, Karang Pamulang",-6.8989138,107.6698789,OPERATIONAL,5,6,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Lambe dower 2 Rika,"Jalan Cikadut No.227, Karang Pamulang",-6.8979325,107.6696048,CLOSED_TEMPORARILY,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
WARUNG BAROKAH,"4M29+XRR, Jalan Cikadut, Karang Pamulang",-6.8975143,107.669514,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Keday teh Ricka,"Jalan Cikadut No.6, Karang Pamulang",-6.8973353,107.6695506,OPERATIONAL,5,2,"cafe, store, restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Nasi Kuning SEJATI (Terima pesanan aneka nasi box),"Jalan Girimande No.19 Blok B1, Karang Pamulang",-6.8955955,107.6711917,CLOSED_TEMPORARILY,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Kedai Orange,"Jalan Cikadut No.71, Karang Pamulang",-6.8967828,107.6695094,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Mie ayam bu yenii,"Jalan Cikadut No.Rt06/Rw 03, Karang Pamulang",-6.8976859,107.6691164,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Aneka cemilan dan lotek umi,"Jalan Cikadut No.129, RT.03/RW.03, Karang Pamulang",-6.8977041,107.6690393,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Kupat Tahu Singaparna SM,Jalan Cikadut No.246,-6.8995641,107.6692916,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Baso Tahu Batagor âAffiataâ,"Jalan Silver Stone No.11, Karang Pamulang",-6.8975806,107.6747973,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Karang Pamulang
Jual Bandeng Presto,"anyar, Jalan Karasak Utara 1 gg. 2 no.1 RT 002 RW 006, Kel. Karasak, Kec. Astana, Karasak",-6.9468825,107.60674,OPERATIONAL,4.4,11,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
Warung Nasi Ampera,"Jalan Soekarno-Hatta No.394, Karasak",-6.948359099999999,107.6054002,OPERATIONAL,4.3,6892,"restaurant, food, point_of_interest, establishment",2,Karasak
Kedai mie 21,"Jalan Karasak Tengah II No.21, Karasak",-6.9491805,107.6078034,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
Mie Ayam Baso Mas Reno,"Jalan Karasak Tengah II No.1, Karasak",-6.9484312,107.6080416,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
Warung Nasi Ibu Dewi,"Jalan Soekarno-Hatta No.412A, Karasak",-6.9483304,107.6077994,OPERATIONAL,4.5,51,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
Warnas Sunda Karasak,"3J25+J7M, Gang Karasak, Karasak",-6.9484023,107.6081868,OPERATIONAL,4,6,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
Rumah Makan Khas Sunda Mangga Sindang,Indonesia,-6.9483568,107.608249,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
Soto Ayam Khas Madura Cak Zaeini,"Jalan Soekarno-Hatta No.415, Karasak",-6.948063400000001,107.6078069,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
"Lucky Seafood ""Madiun""",Indonesia,-6.9483991,107.6085137,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
Ayam Goreng Mahakarya,Indonesia,-6.9483922,107.6086069,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Karasak
Warung Bu Sumirah karasak 89,"Jalan Karasak No.89, RT.05/02, Karasak",-6.9496913,107.607216,OPERATIONAL,Unknown,Unknown,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Karasak
NASI KUNING yashoda,"Jalan Kiara Condong Gg.Irmadi No.292, Kebon Gedang",-6.9265237,107.6430064,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Gedang
SEBLAK 48,"Jalan Kebon Gedang No.48, Kebon Gedang",-6.9265237,107.6426127,OPERATIONAL,5.0,2,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Gedang
Bimsaladin Kiaracondong,"Jalan Kebon Gedang Gang. Irmadi No.292/126c, RT.05/RW.03, Kebon Gedang",-6.9264997,107.6430723,OPERATIONAL,5.0,3,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Gedang
Dapoer Rumah Aci,"Jl. Kiara Condong Timur, Gg. Irmadi, 295/126C, RT.:/RW.05/03, Kebon Gedang",-6.926386900000001,107.6431386,OPERATIONAL,4.8,4,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Gedang
Krenchise,"Jalan Kebon Gedang No.40, Kebon Gedang",-6.926715099999999,107.6429245,OPERATIONAL,3.9,19,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Gedang
Bakso dan Mie Ayam Mas Godeg,"Jalan Kebon Gedang No.46, Kebon Gedang",-6.9266351,107.6425778,OPERATIONAL,5.0,1,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Gedang
favehotel Hyper Square,"Paskal Hyper Square, Jalan Pasir Kaliki No.25 - 27",-6.9161969,107.5946296,OPERATIONAL,4.4,5484,"lodging, restaurant, food, point_of_interest, establishment",Unknown,Kebon Jeruk
Aneka China,"Jalan Kebon Jati No.65, Kebon Jeruk",-6.9164467,107.5993436,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Jeruk
The Line Asia,"Ruko Paskal Hyper Square Blok B 7, JL. Pasirkaliki, No. 25-27, Kebon Jeruk Andir, Kebon Jeruk",-6.915351100000001,107.5979019,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Jeruk
Bubur Ahong,"Jalan Kebon Jati No.117, Kebon Jeruk",-6.9164813,107.5968824,OPERATIONAL,4.4,598,"restaurant, food, point_of_interest, establishment",2,Kebon Jeruk
Charm Thai,"Ruko Paskal Hypersquare Blok A no 11-12, Jalan Pasir Kaliki No.25-27",-6.9154066,107.5977322,OPERATIONAL,4.4,417,"restaurant, food, point_of_interest, establishment",2,Kebon Jeruk
Meat Up,"3HMW+RPC, Ciroyom",-6.915443399999999,107.5967617,OPERATIONAL,3.5,6,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Jeruk
Hotin,"Jalan Jend. Sudirman No.178-180, Kebon Jeruk",-6.9198946,107.5976456,OPERATIONAL,4.4,310,"restaurant, food, point_of_interest, establishment",2,Kebon Jeruk
Gala Karunia - Resto Khas Sunda (spesial Daun Pepaya Tidak Pahit),"Gang Simchong Adibrata No.276 8A, Kebon Jeruk",-6.918358299999999,107.5950088,OPERATIONAL,5,2,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Jeruk
Sate Hadori,"Dalam Terminal St.Hall, Jalan Stasiun Barat Selatan No.11-12, RW.12, Kebon Jeruk",-6.9154585,107.6027956,OPERATIONAL,4.5,2709,"restaurant, food, point_of_interest, establishment",2,Kebon Jeruk
May Star Restaurant â¢ 23 Paskal,"23paskall Mall Shopping Center, Jalan Pasir Kaliki No.25-27, Kebon Jeruk",-6.9152733,107.5945388,OPERATIONAL,4.3,669,"restaurant, food, point_of_interest, establishment",3,Kebon Jeruk
HokBen - 23 Paskal,"Lantai 3, Paskal Shopping Center, 23, Jalan Pasir Kaliki No.25-27, Kebon Jeruk",-6.9152733,107.5945388,OPERATIONAL,3.6,142,"restaurant, food, point_of_interest, establishment",2,Kebon Jeruk
Kebab Turki Baba Rafi,"Paskal Food Market, Jalan Pasir Kaliki No.25-27, Ciroyom",-6.914934999999999,107.594301,OPERATIONAL,3.7,6,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Jeruk
Mie Binong 319,"Jalan Kiara Condong No.319, Kebon Kangkung",-6.9311833,107.6438673,OPERATIONAL,4.3,521,"restaurant, food, point_of_interest, establishment",2,Kebon Kangkung
Warpink,"3J6V+XRF, Kebon Kangkung",-6.9375626,107.6445329,OPERATIONAL,4.9,13,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Dapoer Heppi,"Kangkung XI Jalan Kangkung Kidul No.77, RT.06/RW.08",-6.938220799999999,107.6444812,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Pisang Geprek Kahayang,Kebon Kangkung,-6.937400800000001,107.6446988,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Baso mang atang uninus,"Jalan Kebon Kangkung 11 kelurahan RT.05/RW.08, Kebon Kangkung",-6.937272399999999,107.6445966,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
War'dams,"3J7V+6JW, Kebon Kangkung",-6.9368887,107.6440924,OPERATIONAL,5,4,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Sosis Telor,Indonesia,-6.9372468,107.6432548,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Warung Ayam Geprek C3K PPG,"Jl.Papanggungan XII No.104 RT.07 RW.09 No.104/127D Kiaracondong Jl.Jl.Papanggungan XI NO.104, RT.07/RW.09, Kebon Kangkung",-6.937725200000001,107.6452115,OPERATIONAL,5,1,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Dapur Kang Bor,Gang Kebon Kangkung IX No.11A,-6.936743,107.6435765,OPERATIONAL,4.6,9,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
"""KEDAI MIE BAROKAH""","Gang Kebon Kangkung IX No.13, Kebon Kangkung",-6.936708,107.6435742,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Dimsum Inmons Kebonkangkung,"Gang Kebon Kangkung IX No.6 A, Kebon Kangkung",-6.936902900000001,107.6431832,OPERATIONAL,4.7,3,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
RM Permata,"Jalan Papanggungan No.14, Kebon Kangkung",-6.938198899999999,107.6454012,OPERATIONAL,4.6,17,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Pondok Citra Kantin,"3J7V+76W, Kebon Kangkung",-6.9367565,107.6430824,OPERATIONAL,4.3,43,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Warung Nasi Barokah,"3J7V+232, Gang Sukamaju 2, Binong",-6.937487,107.6426268,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Bakso Putra Putri Solo,"Jalan Ibrahim Adjie No.419, Kebon Kangkung",-6.9372424,107.6426882,OPERATIONAL,5,5,"meal_takeaway, restaurant, food, point_of_interest, establishment",Unknown,Kebon Kangkung
Elok di Cubo,"Jalan Ibrahim Adjie Jalan Terusan Kiaracondong No.423, Kebon Kangkung",-6.937773899999999,107.6425567,OPERATIONAL,4.6,230,"restaurant, food, point_of_interest, establishment",2,Kebon Kangkung
Sederhana,"3H2V+GJ5, Jalan Cibaduyut, Kebon Lega",-6.9487362,107.5941092,OPERATIONAL,4.2,15,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Lega
Snack maknyus,"Jalan Soekarno-Hatta No.374, Kebon Lega",-6.947486199999998,107.5979497,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Lega
Eat corner 162,"Jalan Soekarno-Hatta No.162, Kebon Lega",-6.9481972,107.5975048,OPERATIONAL,5,20,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Lega
Warung Satria Munggah,Indonesia,-6.947715299999999,107.5985453,OPERATIONAL,Unknown,Unknown,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Lega
Rumah Makan Mandailing,"Jalan Soekarno-Hatta No.360, Kebon Lega",-6.947760099999999,107.5987399,OPERATIONAL,4.8,17,"restaurant, food, point_of_interest, establishment",Unknown,Kebon Lega
