name,address,lat,lng,business_status,rating,user_ratings_total,types,price_level,Kelurahan
Galenia Mom & Child Center,"Jalan Badak Singa No.8, Lebak Siliwangi",-6.8976568,107.6119129,OPERATIONAL,4.5,34,"point_of_interest, school, establishment",,Lebak Siliwangi
PAUD Wisana,"Jalan Cidadap Girang Baru No.8, Ledeng",-6.855182399999999,107.5983361,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Ledeng
"Call Bekam, Bekam Panggilan & Pelatihan Meditasi .","sawah lega No.3 b, RT.02/RW.06, Ledeng",-6.854568099999999,107.5983047,OPERATIONAL,4.8,6,"school, health, point_of_interest, establishment",,Ledeng
Pesantren At Taqwa Cidadap Girang (Perintisan),"Jalan Cidadap Girang No.RT. 01/05, Ledeng",-6.854496900000001,107.5967059,OPERATIONAL,5,38,"school, point_of_interest, establishment",,Ledeng
Playgroup & Raudhatul Athfal Doktor Setiabudi,"Jalan Doktor Setiabudi No.346, Ledeng",-6.8522778,107.5967018,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Ledeng
TK,"Jalan Sersan Surip No.169, Ledeng",-6.8597924,107.5973658,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Ledeng
alqosaniah,"4HRW+2W8, Ledeng",-6.8599529,107.5973333,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Ledeng
Paud abadi kids,"Jl. Cipaku II No.11, RT.01/RW.02, Ledeng",-6.8609019,107.5960707,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Ledeng
Lapangan SSB IPI GS Bandung,"5H2W+2WR, Jalan Doktor Setiabudi, Ledeng",-6.849891,107.5972522,OPERATIONAL,3.7,3,"school, point_of_interest, establishment",,Ledeng
Indokids Baby Shop Setiabudhi,"Jalan Doktor Setiabudi, Ledeng",-6.861730499999999,107.5959272,OPERATIONAL,4.6,147,"school, clothing_store, point_of_interest, store, establishment",,Ledeng
Indonesian Armed Forces Staff and Command School,"Jalan Martanegara No.11, Lingkar Selatan",-6.9333592,107.6291104,OPERATIONAL,4.4,135,"school, point_of_interest, establishment",,Lingkar Selatan
SESKOAD,"Jalan Gatot Subroto No.96, Lingkar Selatan",-6.9252292,107.6288071,OPERATIONAL,4.5,998,"school, point_of_interest, establishment",,Lingkar Selatan
Bintang Hati Daycare and Preschool,"Jalan Galunggung No.10, Lingkar Selatan",-6.926268599999998,107.6256718,CLOSED_TEMPORARILY,5,3,"school, point_of_interest, establishment",,Lingkar Selatan
Al Azhar 36 Elementary School Bandung,"Jalan Patuha No.36, Lingkar Selatan",-6.9276222,107.6242254,OPERATIONAL,4.4,113,"school, point_of_interest, establishment",,Lingkar Selatan
SMP Alfa Centauri,"Jalan Palasari No.9, Lingkar Selatan",-6.927834599999999,107.6234392,OPERATIONAL,4.8,83,"school, point_of_interest, establishment",,Lingkar Selatan
Studio Kayu Montessori Material,"Jalan Turangga Timur No.7a, Lingkar Selatan",-6.931632099999999,107.6355806,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Lingkar Selatan
Universitas Kebangsaan Republik Indonesia,"Jalan Terusan Halimun No.37, Lingkar Selatan",-6.927163,107.626359,OPERATIONAL,4.5,293,"university, school, point_of_interest, establishment",,Lingkar Selatan
Pintu III Seskoad,"3JCH+XM5, Jalan Ciremay, Lingkar Selatan",-6.927610699999999,107.6292348,OPERATIONAL,5,7,"school, point_of_interest, establishment",,Lingkar Selatan
GEBE SESKO TNI,"3J9H+HCX, Unnamed Road, Lingkar Selatan",-6.9310197,107.6286064,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Lingkar Selatan
"Kompleks,seskoad","3J9H+V4G, Jalan Ciremay, Lingkar Selatan",-6.9303154,107.6278228,OPERATIONAL,3,3,"school, point_of_interest, establishment",,Lingkar Selatan
Sesko TNI AD Bandung,"3JFH+9MQ, Jalan Pasar Seskoad, Lingkar Selatan",-6.92653,107.6292321,OPERATIONAL,4.1,9,"school, point_of_interest, establishment",,Lingkar Selatan
TK KARTIKA XI-I SESKOAD,"Jalan Gatot Subroto No.96, Lingkar Selatan",-6.930562300000001,107.6267147,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Lingkar Selatan
gedung GATOT SUBROTO,"Seskoad, Lingkar Selatan",-6.926242,107.6279438,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Lingkar Selatan
SMA MA'ARIF,Jalan Terusan Galunggung No.9B,-6.928177499999999,107.6258676,OPERATIONAL,5,1,"secondary_school, school, point_of_interest, establishment",,Lingkar Selatan
SMK MA'ARIF,"Jalan Terusan Galunggung No.9, Lingkar Selatan",-6.928025799999999,107.6259112,OPERATIONAL,4.3,35,"secondary_school, school, point_of_interest, establishment",,Lingkar Selatan
Balaturangga Stable,"Jalan Salak No.2f, Lingkar Selatan",-6.9285242,107.633534,OPERATIONAL,4.3,4,"school, point_of_interest, establishment",,Lingkar Selatan
SMP Ma'arif Bandung,"Jalan Terusan Galunggung No.9, Lingkar Selatan",-6.927979799999999,107.6257389,OPERATIONAL,5,37,"school, point_of_interest, establishment",,Lingkar Selatan
SAKO Ma'arif NU Jawa Barat,"Jalan Terusan Galunggung No.9, Lingkar Selatan",-6.927959799999999,107.6256619,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Lingkar Selatan
SMPK 4 PENABUR Bandung - Guntur 34,"Jalan Guntur No.34, Malabar",-6.925651999999999,107.6209062,OPERATIONAL,4.7,98,"university, school, point_of_interest, establishment",,Malabar
Preschool GagasCeria Innovative Education,"Jalan Malabar No.80-82, Malabar",-6.927413299999999,107.6227345,OPERATIONAL,4.8,20,"school, point_of_interest, establishment",,Malabar
Andry Efendy Music School,Jalan Burangrang No.29,-6.9256204,107.6198473,OPERATIONAL,4.6,14,"store, school, point_of_interest, establishment",,Malabar
Pascal Montessori,Jalan Guntur No.14,-6.9242725,107.6214868,OPERATIONAL,5.0,9,"school, point_of_interest, establishment",,Malabar
Sekolah Swasta GagasCeria Innovative Education,"Jalan Malabar No.61, Malabar",-6.927944799999999,107.622871,OPERATIONAL,4.6,61,"primary_school, school, point_of_interest, establishment",,Malabar
SMA Muhammadiyah 1 Bandung (SMAMSA Bandung),"Jalan Kancil No.1, Malabar",-6.932786600000001,107.6197287,OPERATIONAL,4.8,66,"school, point_of_interest, establishment",,Malabar
Madrasah Diniyah AlBarokah,"Jalan Inpres Raya No.12, Maleber",-6.907311099999999,107.5707991,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Maleber
Tk. Ibu Hj. Iyah,"3HRF+365, Jalan Dadali, Maleber",-6.9098691,107.5731191,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Maleber
PAUD PELITA HATI WAIROTANG,"3HRC+FM7, Jl. Srigunting RT.010/RW.005",-6.908827500000001,107.571665,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Maleber
SD Maleber Selatan,"3HQC+X9W, Gang Latifah, Maleber",-6.9100091,107.5709494,OPERATIONAL,4.1,14,"point_of_interest, school, establishment",,Maleber
Nama,"3HRF+R3R, Maleber",-6.9078762,107.5726476,OPERATIONAL,Unknown,Unknown,"point_of_interest, school, establishment",,Maleber
PAUD KB Anggrek,"Jalan Rajawali Barat Gang Ibu Karees I No.293/187B Rt02, RW.02, Maleber",-6.9103403,107.5710766,OPERATIONAL,4.8,4,"point_of_interest, school, establishment",,Maleber
KOBER Mekar Arum,"3HRC+H9P, Jalan Maleber Barat, Maleber",-6.908529399999999,107.5709661,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Maleber
Madrasah Al-Amin,"Jalan Srigunting Raya No.58, Maleber",-6.9069822,107.572863,OPERATIONAL,4.3,7,"point_of_interest, school, establishment",,Maleber
TK MAKAILA,Indonesia,-6.910924700000001,107.5698345,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Maleber
Kampus 1 RAJAWALI,"3HQF+372, Maleber",-6.9123511,107.5731377,OPERATIONAL,4,1,"point_of_interest, school, establishment",,Maleber
Yayasan Imam Malik Bandung,"Jalan Kebon Gedang No.107, Maleer",-6.930065799999999,107.6416898,OPERATIONAL,5,51,"school, point_of_interest, establishment",,Maleer
Taman Kanan-kanak Qur'an (TKQ) As Sakinah,"Jalan Maleer Indah II No.7, Maleer",-6.9268478,107.6382962,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Maleer
Kober Anggrek,"Jalan Kebon Gedang III RT.07/RW.07, Maleer",-6.927169500000001,107.6411246,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Maleer
Sekolahku,"3JFR+6JW, Gang Kebon Gedang 2, Maleer",-6.926880099999999,107.6415868,OPERATIONAL,3,1,"primary_school, school, point_of_interest, establishment",,Maleer
TK Aisyiyah 8 & KB Tunas Harapan,"Gang Kebon Gedang 2 No.26, Maleer",-6.926841999999999,107.64159,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Maleer
Sekolah Dasar Negeri Kebon Gedang 10,"Jalan Kebon Gedang No.82, Maleer",-6.927960000000001,107.6414077,OPERATIONAL,5,1,"primary_school, school, point_of_interest, establishment",,Maleer
Pakde Mis,"Jalan Kebon Gedang No.84, Maleer",-6.9282505,107.6412482,OPERATIONAL,Unknown,Unknown,"primary_school, school, point_of_interest, establishment",,Maleer
SMP Negri 62 Bandung,"Jalan Kebon Gedang No.82, Maleer",-6.927977499999999,107.6414868,OPERATIONAL,4.2,5,"school, point_of_interest, establishment",,Maleer
Tk Yayasan Beribu,"Jalan Kebon Gedang No.59, Maleer",-6.9272422,107.6418566,OPERATIONAL,4,1,"school, point_of_interest, establishment",,Maleer
TK Grantika Bondang,"Jalan Kebon Gedang No.59, Kebon Gedang",-6.9272422,107.6418566,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Maleer
SDN 063 Kebon Gedang,"3JCR+QJR, Maleer",-6.9280131,107.6415224,OPERATIONAL,4.4,50,"primary_school, school, point_of_interest, establishment",,Maleer
LKP Bashiroh,"Gang IX No.256, RT.01/RW.07, Maleer",-6.928688999999999,107.6412904,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Maleer
Kelompok Bermain Az Zahwa,"Jalan Maleer V No.120, Maleer",-6.9293589,107.6394622,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Maleer
Mirai College Indonesia,"Jalan Merkuri Utara XI No.12, Manjahlega",-6.944918,107.667749,OPERATIONAL,5,110,"school, university, point_of_interest, establishment",,Manjahlega
KB TK Albiruni Cerdas Mulia,"Jalan Venus Barat IX No.8, Manjahlega",-6.940750299999999,107.6648653,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Manjahlega
STARS INDONESIA ACADEMY,"Jalan Rancabolang No.241, Sekejati",-6.9524243,107.6622398,OPERATIONAL,5,7,"school, point_of_interest, establishment",,Manjahlega
PG-TK-SD Binar Indonesia,"Belakang Pondok Ranbo, Jalan Rancabolang No.241, Manjahlega",-6.952231599999999,107.6617879,OPERATIONAL,4.3,63,"school, point_of_interest, establishment",,Manjahlega
TK TAHFIDZ SAHAL (TKTQ SAHAL),"Jalan Merkuri Selatan VII Komplek Margahayu Raya No.1, Manjahlega",-6.9479211,107.668208,OPERATIONAL,5,8,"school, point_of_interest, establishment",,Manjahlega
Kursus Baca CANTOL ROUDHOH,"Jalan Merkuri Selatan VII No.8, Manjahlega",-6.9472695,107.6684906,OPERATIONAL,5,1,"primary_school, school, point_of_interest, establishment",,Manjahlega
TK Dewi Kania,"Jalan Mars Selatan No.35, Manjahlega",-6.947467899999999,107.6649908,OPERATIONAL,4,4,"school, point_of_interest, establishment",,Manjahlega
KUTTAB LABIB,"Jalan Mars Raya No.16, Manjahlega",-6.945608699999999,107.6654221,OPERATIONAL,5,6,"primary_school, school, point_of_interest, establishment",,Manjahlega
Kursus Bahasa Korea Di Bandung,"Perum Margahayu Raya, Jalan Merkuri Utara XI No.12 Blok W, Manjahlega",-6.9448858,107.6675395,OPERATIONAL,5,9,"school, point_of_interest, establishment",,Manjahlega
POS PAUD MEKAR JAYA RW 12,"Jalan Manjahlega No.9, Manjahlega",-6.949508799999999,107.6672331,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Manjahlega
TK Amaliah,"Jalan Saturnus Utara No.8, Manjahlega",-6.949630099999999,107.6660143,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Manjahlega
IMA Cabang Margahayu Raya Bandung,Jalan Merkuri Tengah No.37,-6.945350299999999,107.6695113,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Manjahlega
Cerdas Ceria Bilingual School 1,"Jalan Merkuri Utara V No.6, Manjahlega",-6.9439009,107.6677429,OPERATIONAL,4.3,6,"school, point_of_interest, establishment",,Manjahlega
LADIES EVELYN,Jalan Mars Barat II No.5,-6.946259,107.6634998,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Manjahlega
TK INSAN KAMIL,"Jalan Mars Tengah II No.7, Manjahlega",-6.945070899999999,107.6639268,OPERATIONAL,5,23,"school, point_of_interest, establishment",,Manjahlega
PAUD JASMIN,"Cibolerang Blok. K 63A Kel, Margahayu Utara",-6.9462758,107.5750135,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Margahayu Utara
Taman Penitipan Anak BANI SHALEH,"Jalan Caringin Komplek Cibolerang Belakang C No.12/172A, Margahayu Utara",-6.947517200000001,107.5762892,OPERATIONAL,5,22,"school, point_of_interest, establishment",,Margahayu Utara
Madrasah Darul Mukhlisin,"3H2G+46M, Kp. Babakan, RT.02/RW.06, Sukajaya",-6.949674399999999,107.5755544,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Margahayu Utara
T.K EFATA,"a3 Jalan Mawar No.9, Margahayu Utara",-6.947756399999999,107.5782572,OPERATIONAL,5,4,"school, point_of_interest, establishment",,Margahayu Utara
TK Hizrah,"Jalan Cibolerang No.220, Margahayu Utara",-6.950766100000001,107.575483,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Margahayu Utara
TK Jauharul Insiyyah,"Komplek Cibolerang F-60, Jalan Satria Raya, Margahayu Utara",-6.948001499999999,107.5733679,OPERATIONAL,4.8,10,"school, point_of_interest, establishment",,Margahayu Utara
MDTA DARUL ILMI,"3H2F+R88, North Margahayu",-6.947967800000001,107.5733392,OPERATIONAL,4.8,4,"school, point_of_interest, establishment",,Margahayu Utara
GATE Language Assistant,Jalan Satria Raya No.L2,-6.946622199999999,107.5737131,OPERATIONAL,5,18,"school, point_of_interest, establishment",,Margahayu Utara
Work,"4, No, Jalan Satria Raya No.5, Margahayu Utara",-6.946388,107.5737,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Margahayu Utara
PAUD Annisa,"4 No, Jalan Satria Raya No.5, Margahayu Utara",-6.946388,107.5737,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Margahayu Utara
Pondok Pesantren Khozaanaturrohmah,"Jalan Cibolerang No.108D, RT.02/RW.06, Margahayu Utara",-6.9511594,107.5774417,OPERATIONAL,4.7,22,"school, point_of_interest, establishment",,Margahayu Utara
PAUD - Kober Bina Bakti,"Jalan Cibuntu Selatan No.7, Margahayu Utara",-6.9462401,107.5736721,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Margahayu Utara
YAYASAN AL-I'TISHOOM PUSAT,"Jalan Cibolerang No.108A, Margasuka",-6.951448300000001,107.577373,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Margahayu Utara
Komp pasadena,"Kompleks Pasadena Rukan, Jalan Amarilis No.r3 no 1, Margahayu Utara",-6.945753099999999,107.5787355,OPERATIONAL,3,2,"school, point_of_interest, establishment",,Margahayu Utara
SDN 236 Babakan Ciparay,"Gang Lumbung 3 No.50, Babakan Ciparay",-6.945868799999999,107.5789664,OPERATIONAL,4.6,10,"school, point_of_interest, establishment",,Margahayu Utara
Zaen Al Fatih (Ma'had),"Pasadena Residence, Akasia No.B6 36, Margahayu Utara",-6.948252199999999,107.5799064,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Margahayu Utara
Gista,"2HXH+98F, Jalan Cibolerang, Margasuka",-6.9515692,107.578294,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Margahayu Utara
PAUD AL-WASI'AH,"Gang Lumbung 2 No.RT.03/03, Margahayu Utara",-6.9472916,107.5802052,OPERATIONAL,5,2,"school, point_of_interest, establishment",,Margahayu Utara
Rumah Bermain Inklusif Al-Farabi,"Jalan Rancabolang no. B10 Taman Persada Asri I, Margasari",-6.9546855,107.6609084,OPERATIONAL,5,3,"school, point_of_interest, establishment",,Margasari
Al Hikmah Preschool,"Jalan Marga Makmur No.34, Margasari",-6.9564609,107.6627234,OPERATIONAL,4.9,10,"school, point_of_interest, establishment",,Margasari
Madrasah Baitussalam,"Komplek Baitussalam, Margasari",-6.955988100000001,107.6564521,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Margasari
Sekolah Anak Shaleh,"Jalan Rancabolang No.1, Margasari",-6.9553138,107.6597955,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Margasari
Yayasan Bait Ulul Albab Buah Batu,"2MV5+8J9, Jalan Ciwastra, Margasari",-6.956710999999999,107.659118,OPERATIONAL,5,4,"school, point_of_interest, establishment",,Margasari
MTs Cijawura Kota Bandung,"Jalan Rancabolang No.221A, Margasari",-6.957293699999999,107.6598954,OPERATIONAL,5,15,"school, point_of_interest, establishment",,Margasari
MA CIJAWURA,"Jalan Rancabolang No.221A, Margasari",-6.9573866,107.6598898,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Margasari
TK Plus Pelangi,"Jalan Margasari No.221a, RT.06, Margasari",-6.957335,107.6600495,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Margasari
KOBER GIP,"Jalan Margaluyu RT.10/RW.09, Margasari",-6.952579999999999,107.6536737,OPERATIONAL,5,21,"school, point_of_interest, establishment",,Margasari
223 Margahayu Utara Elementary School,"Jalan Cibolerang No.185, Margasuka",-6.950816199999999,107.5729916,OPERATIONAL,4.4,24,"primary_school, school, point_of_interest, establishment",,Margasuka
SD Negeri Cirangrang 1,"Jalan Raya Kopo No.7, Margasuka",-6.9548089,107.5827389,OPERATIONAL,4.3,33,"primary_school, school, point_of_interest, establishment",,Margasuka
Yapusa Usp Yayasan Purwiro Samodra,"Jalan Cibolerang No.98, Margahayu Utara",-6.952016999999999,107.5777387,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Margasuka
Madrasah NUUR AL AFIFIYAH,"Gang Melati 1 No.58, Margasuka",-6.9568688,107.5797035,OPERATIONAL,5,9,"school, point_of_interest, establishment",,Margasuka
TK Beyna Ceria,"Komplek panghegar permai, Jalan Pamekar Timur III No.12, Mekar Mulya",-6.9286822,107.7002146,OPERATIONAL,4.2,6,"school, point_of_interest, establishment",,Mekar Mulya
Arolin Islamic Montessori Preschool,Jalan Pamekar Timur X No.2,-6.9298905,107.6994951,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Mekar Mulya
PKBM Global Tahfidz,"Jalan Pamekar Raya No.97, Mekar Mulya",-6.9310515,107.6986859,OPERATIONAL,5,5,"school, point_of_interest, establishment",,Mekar Mulya
Sps mekar indah 2,"Jalan Pamekar Raya No.114, RT.02/RW.04",-6.931611800000001,107.6982451,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Mekar Mulya
Bina Muda Islami Bandung,"Jalan Tulip Mekar III No.2, Mekar Mulya",-6.930059,107.6984631,OPERATIONAL,2,2,"school, point_of_interest, establishment",,Mekar Mulya
Public Primary School 271 Panghegar,"3MCX+357, Jalan Pamekar Barat V, Mekar Mulya",-6.9298327,107.6979112,OPERATIONAL,5,12,"primary_school, school, point_of_interest, establishment",,Mekar Mulya
TK Valda,"JL Pamekar Timur 2, No. 35, Panghegar Permai, Ujung Berung, Mekar Mulya",-6.928844199999999,107.7010108,OPERATIONAL,4.5,4,"school, point_of_interest, establishment",,Mekar Mulya
sekolah Rumah Al Qur'an Panghegar,"Jalan Pamekar Barat I No.10, Mekar Mulya",-6.928247799999999,107.6995874,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Mekar Mulya
TK Al Muhajirin,"JL Pamekar Barat, No. 16 RT 02/04, Mekar Mulya",-6.9281942,107.7001327,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Mekar Mulya
Al Mabrur,"Jalan Raya Rancaekek No.34, Mekar Mulya",-6.9281938,107.7001278,OPERATIONAL,Unknown,Unknown,"primary_school, school, point_of_interest, establishment",,Mekar Mulya
Sakola Boemi,"3MCX+MGC, Jalan Aster Mekar I, Mekar Mulya",-6.9283456,107.6987423,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Mekar Mulya
Aerobic,"Jalan Mekar Asri No.24, Mekar Mulya",-6.9279683,107.7010399,OPERATIONAL,Unknown,Unknown,"school, point_of_interest, establishment",,Mekar Mulya
Pondok pesantren Rumah Al-Qur'an,"Jalan Teratai Mekar No.1, Mekar Mulya",-6.9272877,107.6992259,OPERATIONAL,3.8,6,"school, point_of_interest, establishment",,Mekar Mulya
Paud Esa Ceria,"Jalan Mekar Indah No.5, Mekar Mulya",-6.926399900000001,107.7007947,OPERATIONAL,5,1,"school, point_of_interest, establishment",,Mekar Mulya
